log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,engine_load_pct,seatbelt,proximity_alert,fault_codes,weather,ground_condition,shift
1536,EXC002,OP010,2024-02-01 23:30:00,1354.7,1514,319.4,99.0,10.7,5,60,15.2,1.4,100.3,80.1,fastened,0,P0562,Rainy,Wet,day
1537,EXC003,OP008,2024-02-02 00:00:00,5876.4,1513,290.4,20.2,12.64,39,56,2.7,6.6,90.1,41.7,fastened,1,P0562,Windy,Frozen,day
1538,EXC004,OP002,2024-02-02 00:30:00,7827.4,2318,115.6,80.2,3.53,5,95,8.9,7.1,75.5,71.7,fastened,1,P0562,Rainy,Dry,night
1539,EXC004,OP005,2024-02-02 01:00:00,4174.5,1690,210.4,26.6,16.79,32,57,15.7,19.5,87.9,91.5,fastened,0,NONE,Cloudy,Muddy,day
1540,EXC001,OP005,2024-02-02 01:30:00,4509.3,2387,160.6,54.6,4.22,66,101,2.9,14.6,54.2,47.3,fastened,0,NONE,Windy,Wet,night
1541,EXC002,OP005,2024-02-02 02:00:00,1324.2,2263,292.5,23.7,3.42,53,82,0.7,19.0,86.4,58.2,unfastened,1,NONE,Cloudy,Dry,day
1542,EXC004,OP004,2024-02-02 02:30:00,9315.0,673,306.2,30.8,2.95,18,23,4.3,8.3,71.6,97.2,fastened,0,P0217,Cloudy,Frozen,night
1543,EXC004,OP009,2024-02-02 03:00:00,2921.7,2288,224.7,44.0,16.88,6,107,4.7,13.0,37.1,59.1,unfastened,0,NONE,Windy,Muddy,day
1544,EXC003,OP003,2024-02-02 03:30:00,5275.6,788,112.8,72.0,8.56,71,54,7.3,11.4,83.2,41.7,fastened,0,NONE,Cloudy,Muddy,day
1545,EXC002,OP005,2024-02-02 04:00:00,6244.9,1083,176.3,50.0,9.83,38,87,13.4,6.1,109.5,79.7,fastened,0,NONE,Sunny,Muddy,night
1546,EXC001,OP005,2024-02-02 04:30:00,1138.3,610,141.5,82.0,7.13,79,41,0.9,9.3,50.5,97.0,fastened,0,P0217,Sunny,Dry,day
1547,EXC001,OP007,2024-02-02 05:00:00,5230.5,771,216.4,14.2,0.98,81,92,10.3,5.4,30.4,53.4,fastened,0,NONE,Rainy,Muddy,day
1548,EXC001,OP005,2024-02-02 05:30:00,1913.1,2310,316.7,59.3,1.67,16,108,13.1,0.4,90.1,52.5,fastened,0,NONE,Sunny,Wet,night
1549,EXC005,OP010,2024-02-02 06:00:00,2867.0,1429,175.5,15.1,0.78,23,13,14.5,21.3,52.3,65.0,unfastened,0,NONE,Cloudy,Frozen,day
1550,EXC003,OP010,2024-02-02 06:30:00,4339.8,1103,261.5,16.2,9.93,61,90,17.4,21.1,62.4,71.1,fastened,0,NONE,Cloudy,Muddy,night
1551,EXC002,OP005,2024-02-02 07:00:00,5927.8,1293,307.5699916637775,34.3,3.89,25,92,14.9,18.1,101.9300283439484,87.3,unfastened,0,NONE,Cloudy,Frozen,day
1552,EXC003,OP003,2024-02-02 07:30:00,5267.0,1260,282.6,15.0,7.54,73,42,1.9,3.8,35.2,97.6,fastened,0,NONE,Windy,Dry,day
1553,EXC003,OP008,2024-02-02 08:00:00,951.8,1127,132.9,78.7,8.56,3,53,3.2,0.4,109.62644258829926,87.2,fastened,0,NONE,Windy,Wet,night
1554,EXC001,OP010,2024-02-02 08:30:00,4269.4,2330,152.2,53.2,9.82,87,54,13.0,4.3,107.1,56.9,fastened,0,NONE,Sunny,Muddy,day
1555,EXC005,OP009,2024-02-02 09:00:00,566.7,1875,149.1,66.2,16.12,22,59,3.8,19.2,77.2,85.6,fastened,0,NONE,Sunny,Frozen,night
1556,EXC003,OP002,2024-02-02 09:30:00,3084.4,2341,165.4,10.3,1.26,41,56,4.4,3.4,97.4,76.6,fastened,1,P0562,Rainy,Dry,night
1557,EXC003,OP001,2024-02-02 10:00:00,1112.8,1673,110.3,26.4,9.15,35,109,15.3,5.1,46.5,68.5,fastened,0,NONE,Windy,Dry,night
1558,EXC003,OP007,2024-02-02 10:30:00,2091.9,876,218.7,54.7,2.81,49,112,8.3,15.2,35.4,76.8,fastened,1,NONE,Cloudy,Muddy,night
1559,EXC005,OP004,2024-02-02 11:00:00,6079.6,1802,263.0,12.8,16.71,29,113,7.1,10.5,57.8,65.5,fastened,1,NONE,Cloudy,Dry,day
1560,EXC005,OP004,2024-02-02 11:30:00,11135.0,1616,157.4,20.3,16.56,18,62,8.4,14.4,46.7,76.7,fastened,0,NONE,Windy,Wet,day
1561,EXC001,OP001,2024-02-02 12:00:00,2417.7,1321,240.8,7.1,2.95,57,86,4.6,12.4,79.3,82.7,fastened,0,NONE,Cloudy,Muddy,night
1562,EXC004,OP010,2024-02-02 12:30:00,8796.6,682,220.0,91.6,2.55,69,12,1.6,12.6,106.5,40.8,fastened,0,NONE,Rainy,Wet,night
1563,EXC001,OP001,2024-02-02 13:00:00,620.1,782,121.8,46.0,2.42,82,12,17.6,19.2,48.5,75.7,fastened,0,NONE,Windy,Frozen,day
1564,EXC001,OP007,2024-02-02 13:30:00,4096.6,1683,299.82835721051157,9.3,2.22,86,90,5.3,4.8,102.1,48.9,fastened,0,NONE,Sunny,Dry,night
1565,EXC003,OP010,2024-02-02 14:00:00,4876.5,1022,153.1,48.7,3.27,20,83,9.2,3.1,73.0,59.5,fastened,0,NONE,Sunny,Muddy,night
1566,EXC003,OP001,2024-02-02 14:30:00,1389.4,1306,207.5,89.3,3.22,24,20,1.1,8.9,38.2,65.7,fastened,0,NONE,Sunny,Muddy,night
1567,EXC003,OP007,2024-02-02 15:00:00,7677.6,1549,238.1,23.0,3.36,85,82,2.7,11.8,72.9,96.4,fastened,0,NONE,Rainy,Wet,day
1568,EXC001,OP010,2024-02-02 15:30:00,1833.5,2322,166.3,27.6,3.1,73,79,1.8,10.8,67.4,58.9,fastened,0,NONE,Windy,Muddy,night
1569,EXC004,OP005,2024-02-02 16:00:00,9628.1,771,128.0,98.3,7.11,63,92,0.9,11.9,89.9,87.5,fastened,0,NONE,Sunny,Wet,day
1570,EXC003,OP003,2024-02-02 16:30:00,7139.2,2301,159.2,86.1,4.94,48,66,11.7,10.7,104.88081497991323,59.5,fastened,0,NONE,Rainy,Frozen,night
1571,EXC001,OP008,2024-02-02 17:00:00,8921.4,1562,108.8,57.1,7.8,21,93,0.3,11.4,81.3,53.3,fastened,0,NONE,Sunny,Frozen,night
1572,EXC002,OP010,2024-02-02 17:30:00,2054.4,763,264.7,22.7,16.14,58,93,8.2,20.5,83.4,65.2,fastened,0,NONE,Sunny,Muddy,night
1573,EXC001,OP006,2024-02-02 18:00:00,3873.5,896,253.8,25.9,6.66,84,75,12.0,1.1,78.6,45.2,fastened,0,P0100,Windy,Muddy,day
1574,EXC005,OP001,2024-02-02 18:30:00,8495.2,766,247.5,86.8,5.51,41,70,6.5,20.7,48.9,87.5,fastened,0,NONE,Cloudy,Muddy,night
1575,EXC004,OP007,2024-02-02 19:00:00,5494.8,711,235.9,69.2,16.5,85,97,2.7,12.9,104.0,68.9,fastened,0,NONE,Cloudy,Dry,day
1576,EXC003,OP003,2024-02-02 19:30:00,7624.9,2103,165.5,38.3,6.13,52,29,4.0,1.1,46.9,79.9,fastened,0,P0217,Cloudy,Wet,day
1577,EXC001,OP010,2024-02-02 20:00:00,5020.2,753,125.4,7.5,2.64,62,118,2.8,1.2,77.6,86.3,fastened,1,P0217,Cloudy,Wet,night
1578,EXC005,OP003,2024-02-02 20:30:00,8099.3,1903,231.8,17.9,11.33,48,108,5.3,12.6,91.9,63.7,fastened,0,P0100,Cloudy,Dry,night
1579,EXC002,OP007,2024-02-02 21:00:00,7734.2,2008,261.2,74.3,5.43,39,68,6.4,15.2,36.7,66.1,fastened,0,NONE,Sunny,Frozen,night
1580,EXC003,OP007,2024-02-02 21:30:00,3664.1,831,278.4,66.6,9.6,43,109,7.1,11.4,66.0,54.7,fastened,0,NONE,Sunny,Muddy,night
1581,EXC004,OP005,2024-02-02 22:00:00,10592.0,610,259.8,39.1,13.94,1,89,4.0,9.9,32.4,81.4,fastened,1,NONE,Rainy,Wet,day
1582,EXC002,OP008,2024-02-02 22:30:00,8815.4,1168,244.9,61.2,10.4,72,56,4.2,6.1,48.1,88.3,fastened,0,NONE,Rainy,Dry,day
1583,EXC005,OP009,2024-02-02 23:00:00,911.8,1251,307.6134000447349,76.7,14.65,32,57,11.5,13.3,80.9,73.3,fastened,0,NONE,Rainy,Frozen,night
1584,EXC002,OP007,2024-02-02 23:30:00,548.7,1385,267.6,66.2,6.53,79,77,0.4,19.7,103.1,42.2,fastened,0,NONE,Sunny,Muddy,night
1585,EXC002,OP008,2024-02-03 00:00:00,8621.9,1797,307.9,27.8,3.45,33,37,7.9,9.3,54.3,81.3,fastened,0,NONE,Rainy,Frozen,night
1586,EXC001,OP001,2024-02-03 00:30:00,7621.2,777,101.3,95.4,7.41,22,70,16.7,15.3,96.8,78.7,fastened,1,NONE,Rainy,Dry,night
1587,EXC002,OP003,2024-02-03 01:00:00,11101.0,787,132.3,7.2,7.71,79,55,13.7,0.4,72.0,59.9,unfastened,0,NONE,Cloudy,Frozen,day
1588,EXC004,OP005,2024-02-03 01:30:00,8138.1,2111,227.5,57.8,13.03,12,68,6.0,9.9,90.9,63.7,unfastened,0,P0217,Rainy,Dry,night
1589,EXC003,OP002,2024-02-03 02:00:00,2577.5,1642,188.2,26.2,12.52,70,54,9.9,16.8,94.8,68.7,fastened,0,NONE,Cloudy,Frozen,night
1590,EXC005,OP005,2024-02-03 02:30:00,600.3,846,174.9,72.2,5.91,66,19,17.7,18.5,80.9,85.9,fastened,0,NONE,Windy,Muddy,day
1591,EXC005,OP001,2024-02-03 03:00:00,6435.6,2099,264.1,58.4,16.76,19,88,12.9,11.8,63.8,79.5,fastened,0,P0217,Windy,Frozen,day
1592,EXC002,OP004,2024-02-03 03:30:00,6005.9,1806,217.8,23.6,5.32,19,64,10.6,12.5,76.7,70.0,unfastened,0,NONE,Rainy,Frozen,day
1593,EXC004,OP001,2024-02-03 04:00:00,11254.8,2107,215.8,53.1,17.94,29,31,10.1,3.0,85.3,86.7,fastened,1,P0100,Sunny,Frozen,night
1594,EXC003,OP005,2024-02-03 04:30:00,8529.6,1755,111.0,54.4,1.07,77,34,16.1,6.5,98.9,89.8,fastened,1,P0100,Windy,Muddy,day
1595,EXC003,OP005,2024-02-03 05:00:00,10810.6,1508,201.5,44.9,12.29,30,66,3.5,14.7,73.9,43.0,fastened,0,NONE,Rainy,Dry,night
1596,EXC002,OP005,2024-02-03 05:30:00,9103.1,2245,233.8,9.0,11.35,9,97,10.4,16.9,99.9,44.0,unfastened,0,P0217,Windy,Muddy,night
1597,EXC001,OP010,2024-02-03 06:00:00,7961.4,2382,161.6,24.6,10.74,36,38,6.3,1.8,61.1,67.6,fastened,0,NONE,Rainy,Muddy,night
1598,EXC003,OP006,2024-02-03 06:30:00,6801.3,1935,152.6,97.0,14.13,8,103,8.4,21.1,90.7,85.3,fastened,0,NONE,Rainy,Frozen,night
1599,EXC004,OP002,2024-02-03 07:00:00,7002.4,1732,221.1,22.9,10.84,47,97,0.7,21.0,78.8,46.4,fastened,0,NONE,Cloudy,Frozen,day
1600,EXC005,OP007,2024-02-03 07:30:00,6138.7,661,300.6,48.6,11.17,16,12,14.3,4.1,36.2,90.1,fastened,0,P0562,Rainy,Wet,day
1601,EXC003,OP010,2024-02-03 08:00:00,10083.7,2165,125.6,32.9,15.85,25,25,3.3,1.0,70.2,48.0,fastened,0,NONE,Sunny,Wet,day
1602,EXC001,OP003,2024-02-03 08:30:00,2892.1,879,168.0,76.9,3.77,1,91,10.1,7.5,91.1,80.3,fastened,0,NONE,Cloudy,Muddy,day
1603,EXC003,OP001,2024-02-03 09:00:00,10990.8,658,112.8,59.9,9.8,1,70,16.6,21.1,83.8,86.6,fastened,0,NONE,Rainy,Dry,day
1604,EXC002,OP010,2024-02-03 09:30:00,6758.0,1400,171.6,73.0,12.96,67,22,4.6,9.7,75.1,42.6,fastened,0,NONE,Windy,Wet,day
1605,EXC005,OP002,2024-02-03 10:00:00,5305.4,738,252.9,65.5,5.89,83,118,5.9,6.9,93.4,89.2,fastened,0,NONE,Rainy,Muddy,night
1606,EXC004,OP009,2024-02-03 10:30:00,2611.2,767,170.1,52.9,4.34,35,11,7.3,19.7,102.3,88.8,unfastened,0,NONE,Windy,Frozen,day
1607,EXC005,OP005,2024-02-03 11:00:00,3385.2,1434,187.7,96.3,2.76,1,54,9.8,3.0,41.5,48.5,unfastened,0,NONE,Cloudy,Muddy,day
1608,EXC002,OP008,2024-02-03 11:30:00,7051.4,718,305.8,71.8,5.1,60,11,4.1,20.7,50.4,52.1,fastened,0,NONE,Sunny,Muddy,day
1609,EXC003,OP008,2024-02-03 12:00:00,1905.5,829,176.4,70.4,12.16,36,109,13.3,17.8,109.1,89.9,fastened,0,NONE,Sunny,Muddy,night
1610,EXC001,OP009,2024-02-03 12:30:00,139.4,2359,218.7,70.6,11.26,32,61,11.3,8.4,49.3,96.0,fastened,0,P0217,Cloudy,Wet,night
1611,EXC001,OP008,2024-02-03 13:00:00,3184.8,972,305.4,49.3,3.51,71,78,1.7,17.3,96.2,68.1,fastened,0,P0562,Sunny,Frozen,day
1612,EXC002,OP006,2024-02-03 13:30:00,3718.8,969,211.9,66.1,9.1,63,99,9.2,16.6,105.09317137949257,47.3,fastened,0,NONE,Rainy,Wet,night
1613,EXC002,OP003,2024-02-03 14:00:00,11301.6,764,299.1835021595798,62.4,4.24,82,38,6.5,12.8,60.8,56.2,fastened,0,NONE,Sunny,Dry,day
1614,EXC004,OP010,2024-02-03 14:30:00,7023.7,1868,131.5,89.4,16.88,61,44,6.3,17.2,88.2,59.6,fastened,0,NONE,Cloudy,Muddy,day
1615,EXC002,OP002,2024-02-03 15:00:00,4928.6,1240,297.8,98.0,13.17,1,79,17.7,11.0,90.3,76.6,fastened,1,NONE,Windy,Frozen,day
1616,EXC005,OP004,2024-02-03 15:30:00,11797.7,623,294.8,50.9,3.53,65,111,7.3,18.5,51.8,81.9,fastened,0,NONE,Windy,Wet,night
1617,EXC004,OP003,2024-02-03 16:00:00,4472.1,2243,155.2,62.1,5.57,60,30,0.4,17.5,30.9,75.2,fastened,0,NONE,Windy,Wet,day
1618,EXC005,OP005,2024-02-03 16:30:00,11501.9,661,237.1,32.6,15.43,80,56,6.4,19.9,105.38283958249042,91.6,fastened,0,P0217,Windy,Dry,night
1619,EXC002,OP003,2024-02-03 17:00:00,11303.4,1752,136.6,85.3,10.25,56,39,10.8,17.5,85.2,40.6,fastened,1,NONE,Rainy,Frozen,night
1620,EXC003,OP009,2024-02-03 17:30:00,8309.8,777,150.9,72.5,6.73,35,30,9.5,20.3,39.6,62.6,fastened,0,NONE,Sunny,Muddy,day
1621,EXC003,OP005,2024-02-03 18:00:00,6350.3,606,302.5,92.8,10.97,80,31,1.4,3.9,104.54150866304062,56.9,unfastened,0,NONE,Sunny,Dry,night
1622,EXC004,OP009,2024-02-03 18:30:00,9878.8,787,188.4,62.5,7.32,49,60,3.0,6.1,82.8,83.6,fastened,0,NONE,Rainy,Muddy,day
1623,EXC005,OP001,2024-02-03 19:00:00,3954.5,2340,145.9,72.3,16.45,11,22,13.8,10.0,78.1,79.5,fastened,0,NONE,Sunny,Wet,day
1624,EXC003,OP005,2024-02-03 19:30:00,4477.5,1138,297.4390300927809,14.0,15.79,35,78,0.1,5.3,91.1,91.7,fastened,0,NONE,Windy,Dry,night
1625,EXC005,OP006,2024-02-03 20:00:00,2561.9,1844,287.2,62.6,3.31,76,30,4.1,19.7,99.9,58.2,fastened,0,NONE,Cloudy,Muddy,day
1626,EXC003,OP009,2024-02-03 20:30:00,3139.3,2328,283.2,40.8,12.36,39,65,17.7,4.0,83.1,89.6,fastened,0,P0562,Rainy,Wet,night
1627,EXC002,OP008,2024-02-03 21:00:00,1723.8,670,245.6,53.3,15.16,49,35,11.8,10.1,80.8,71.2,fastened,0,P0100,Sunny,Dry,day
1628,EXC001,OP007,2024-02-03 21:30:00,10223.1,1717,279.0,36.0,4.2,4,58,4.4,11.5,71.7,48.9,unfastened,0,P0217,Sunny,Muddy,day
1629,EXC002,OP009,2024-02-03 22:00:00,114.9,2238,271.5,32.3,15.75,59,26,3.5,19.2,75.3,88.1,fastened,0,NONE,Windy,Dry,night
1630,EXC002,OP004,2024-02-03 22:30:00,5151.3,821,312.0,83.0,7.84,27,30,7.5,5.7,107.9,53.5,unfastened,0,NONE,Windy,Dry,night
1631,EXC002,OP010,2024-02-03 23:00:00,4434.2,1353,244.3,58.0,5.89,8,46,11.6,21.3,33.7,84.1,fastened,0,NONE,Rainy,Dry,day
1632,EXC003,OP010,2024-02-03 23:30:00,4713.3,726,231.5,29.1,17.72,85,86,3.1,6.4,73.5,71.1,fastened,0,NONE,Sunny,Frozen,night
1633,EXC002,OP010,2024-02-04 00:00:00,10140.8,793,299.2,77.8,12.54,36,56,13.5,3.6,49.8,69.9,fastened,0,NONE,Cloudy,Wet,night
1634,EXC005,OP006,2024-02-04 00:30:00,9870.6,2347,179.5,12.1,5.58,74,48,0.8,5.6,88.0,71.0,fastened,0,NONE,Cloudy,Muddy,day
1635,EXC002,OP001,2024-02-04 01:00:00,7994.4,1050,208.4,32.8,9.77,63,73,3.5,19.4,89.9,96.6,fastened,0,NONE,Cloudy,Frozen,night
1636,EXC004,OP009,2024-02-04 01:30:00,8300.4,908,289.0,36.9,11.76,79,116,10.6,3.4,51.2,73.9,fastened,0,P0217,Windy,Wet,night
1637,EXC004,OP005,2024-02-04 02:00:00,9662.0,2210,305.27185952561643,21.9,12.96,38,99,12.7,0.7,90.7,42.6,fastened,0,NONE,Cloudy,Wet,night
1638,EXC005,OP009,2024-02-04 02:30:00,4682.0,1086,192.7,85.1,4.16,64,54,12.1,6.4,106.97819471925243,95.4,fastened,0,NONE,Windy,Frozen,day
1639,EXC004,OP001,2024-02-04 03:00:00,5461.4,1100,229.8,69.0,11.29,84,66,4.7,12.0,105.7,56.3,fastened,1,NONE,Rainy,Muddy,day
1640,EXC002,OP001,2024-02-04 03:30:00,3012.3,2115,284.3,68.7,15.33,58,34,6.9,7.8,95.2,67.3,fastened,0,NONE,Rainy,Muddy,day
1641,EXC003,OP004,2024-02-04 04:00:00,2932.8,1964,214.1,61.3,14.56,59,90,0.7,3.5,91.8,87.7,fastened,0,NONE,Windy,Wet,night
1642,EXC001,OP009,2024-02-04 04:30:00,11222.0,1598,189.0,40.9,5.65,80,104,0.0,8.0,41.2,44.9,fastened,0,NONE,Sunny,Frozen,night
1643,EXC002,OP001,2024-02-04 05:00:00,9151.7,2126,114.3,67.6,17.48,31,104,7.5,15.2,108.9,53.5,fastened,0,NONE,Rainy,Wet,day
1644,EXC005,OP002,2024-02-04 05:30:00,5490.6,1008,146.7,74.9,0.72,48,32,9.8,9.6,93.7,90.9,fastened,0,NONE,Cloudy,Frozen,night
1645,EXC001,OP005,2024-02-04 06:00:00,564.0,2034,172.9,56.2,14.13,65,92,14.8,12.6,97.4,46.8,fastened,0,NONE,Sunny,Muddy,night
1646,EXC002,OP009,2024-02-04 06:30:00,8939.3,1796,311.54450790529603,49.7,6.05,82,28,17.3,20.8,106.79052810248359,70.0,fastened,0,NONE,Sunny,Wet,night
1647,EXC001,OP002,2024-02-04 07:00:00,11387.3,1627,270.8,26.2,16.97,71,11,10.8,16.5,98.4,50.8,fastened,1,NONE,Sunny,Muddy,night
1648,EXC003,OP008,2024-02-04 07:30:00,11128.2,1268,136.7,13.0,15.57,37,89,14.7,17.7,78.7,60.5,fastened,0,P0217,Rainy,Wet,day
1649,EXC004,OP005,2024-02-04 08:00:00,8598.5,2378,115.9,8.9,15.92,70,56,2.3,6.3,31.0,85.8,fastened,0,NONE,Rainy,Frozen,day
1650,EXC001,OP008,2024-02-04 08:30:00,7808.1,1646,229.3,72.9,4.91,53,42,14.7,11.3,67.1,95.6,fastened,1,NONE,Windy,Frozen,night
1651,EXC001,OP008,2024-02-04 09:00:00,1538.0,2045,101.8,38.1,14.44,41,65,4.6,7.6,49.9,73.3,fastened,0,NONE,Windy,Dry,day
1652,EXC005,OP010,2024-02-04 09:30:00,1119.4,774,304.8,72.3,6.32,42,55,7.4,10.7,54.9,61.0,fastened,0,NONE,Rainy,Dry,day
1653,EXC002,OP001,2024-02-04 10:00:00,3255.9,888,156.3,53.3,8.33,68,36,0.4,2.5,52.0,44.6,fastened,0,NONE,Cloudy,Dry,night
1654,EXC001,OP007,2024-02-04 10:30:00,6808.5,2308,283.4,47.5,16.33,1,59,8.4,11.4,80.5,63.3,fastened,0,NONE,Rainy,Wet,night
1655,EXC001,OP005,2024-02-04 11:00:00,10967.2,2155,183.5,64.7,13.11,85,13,11.7,11.6,93.0,87.2,fastened,0,NONE,Rainy,Muddy,day
1656,EXC005,OP004,2024-02-04 11:30:00,10466.1,1671,319.7,22.4,11.71,17,96,4.5,12.6,99.6,83.9,fastened,0,NONE,Cloudy,Muddy,night
1657,EXC005,OP008,2024-02-04 12:00:00,3742.1,1425,210.3,98.1,2.76,62,113,14.6,5.2,99.9,60.7,fastened,0,P0217,Windy,Wet,night
1658,EXC001,OP006,2024-02-04 12:30:00,4458.3,607,311.8,36.4,9.92,83,73,16.7,4.9,31.6,49.9,unfastened,0,NONE,Cloudy,Frozen,night
1659,EXC002,OP005,2024-02-04 13:00:00,3793.1,2241,203.2,78.1,2.66,18,78,10.3,8.1,90.3,71.5,fastened,0,NONE,Cloudy,Dry,night
1660,EXC001,OP007,2024-02-04 13:30:00,6409.0,1606,257.1,28.5,1.81,53,91,4.4,11.8,104.4,88.3,fastened,0,NONE,Windy,Muddy,night
1661,EXC003,OP006,2024-02-04 14:00:00,9726.2,657,114.0,49.5,17.07,61,63,12.7,7.4,91.9,72.6,fastened,0,P0562,Cloudy,Wet,night
1662,EXC005,OP004,2024-02-04 14:30:00,9419.1,1251,197.9,52.4,10.87,4,118,5.3,15.5,39.3,71.4,unfastened,0,P0562,Windy,Dry,day
1663,EXC004,OP004,2024-02-04 15:00:00,10647.0,2102,159.6,34.1,0.61,58,41,2.9,12.9,106.6,81.0,fastened,0,NONE,Cloudy,Frozen,day
1664,EXC002,OP003,2024-02-04 15:30:00,6308.5,2229,274.5,38.1,8.71,87,88,5.1,2.5,70.2,47.5,fastened,0,NONE,Rainy,Muddy,night
1665,EXC004,OP003,2024-02-04 16:00:00,7932.0,1746,217.1,46.4,5.52,80,40,7.9,4.9,75.9,75.9,unfastened,0,NONE,Windy,Muddy,night
1666,EXC002,OP005,2024-02-04 16:30:00,11451.5,849,240.8,84.4,3.19,83,40,4.1,13.3,52.6,44.5,fastened,0,NONE,Windy,Muddy,night
1667,EXC005,OP002,2024-02-04 17:00:00,8139.1,888,155.8,52.5,14.83,43,57,6.1,11.7,97.7,49.3,fastened,0,NONE,Sunny,Wet,day
1668,EXC003,OP009,2024-02-04 17:30:00,2088.0,1200,298.02783146339686,13.4,3.19,64,94,7.1,7.5,100.2,43.0,fastened,0,NONE,Rainy,Dry,day
1669,EXC005,OP006,2024-02-04 18:00:00,3989.6,1972,249.7,25.6,3.41,21,54,13.6,3.8,95.3,75.6,fastened,0,NONE,Sunny,Wet,night
1670,EXC002,OP007,2024-02-04 18:30:00,1000.8,1976,197.3,98.7,4.57,25,103,15.4,20.2,46.6,95.9,fastened,0,NONE,Rainy,Wet,day
1671,EXC005,OP006,2024-02-04 19:00:00,1414.9,1948,191.7,13.5,12.97,83,52,14.8,9.9,40.2,48.6,unfastened,0,NONE,Rainy,Muddy,day
1672,EXC002,OP009,2024-02-04 19:30:00,5952.8,1005,314.35958639564075,66.5,3.84,26,57,3.5,4.7,108.1,67.3,fastened,0,NONE,Windy,Wet,night
1673,EXC004,OP009,2024-02-04 20:00:00,8889.0,1161,126.0,25.1,6.12,65,67,14.6,15.9,99.8,91.8,fastened,0,P0562,Windy,Frozen,night
1674,EXC001,OP005,2024-02-04 20:30:00,2348.4,1163,241.6,46.0,16.29,77,82,11.5,5.6,98.5,89.3,fastened,0,P0562,Sunny,Muddy,night
1675,EXC002,OP004,2024-02-04 21:00:00,3908.2,1911,113.3,38.9,10.39,56,57,4.3,5.8,92.4,64.5,fastened,0,P0100,Sunny,Muddy,day
1676,EXC003,OP010,2024-02-04 21:30:00,4105.0,1988,250.7,97.8,3.53,5,63,6.8,18.2,38.5,83.2,unfastened,0,NONE,Windy,Muddy,day
1677,EXC003,OP006,2024-02-04 22:00:00,10097.5,653,223.1,57.4,15.55,85,16,6.2,20.0,71.2,42.5,fastened,0,NONE,Rainy,Wet,night
1678,EXC001,OP008,2024-02-04 22:30:00,2290.0,1882,259.9,28.7,9.46,21,24,7.8,10.3,108.3234988123164,83.9,fastened,0,NONE,Cloudy,Muddy,day
1679,EXC001,OP002,2024-02-04 23:00:00,505.1,1299,265.2,62.3,15.1,89,25,15.2,13.9,63.8,82.1,fastened,0,NONE,Cloudy,Frozen,night
1680,EXC005,OP004,2024-02-04 23:30:00,7523.7,1247,129.0,11.8,1.88,14,90,7.4,7.9,42.9,73.8,fastened,0,NONE,Sunny,Frozen,day
1681,EXC002,OP003,2024-02-05 00:00:00,6369.5,1514,160.4,93.0,3.33,31,50,1.0,13.9,100.38090527400398,46.6,unfastened,0,NONE,Windy,Wet,day
1682,EXC004,OP005,2024-02-05 00:30:00,132.2,1441,155.5,37.7,2.11,64,58,13.3,16.0,83.7,57.2,fastened,0,NONE,Sunny,Muddy,night
1683,EXC001,OP006,2024-02-05 01:00:00,9199.8,2363,233.8,88.9,8.92,4,69,14.2,15.9,97.3,50.0,fastened,0,NONE,Rainy,Dry,night
1684,EXC002,OP010,2024-02-05 01:30:00,5144.0,1594,156.8,81.9,7.28,34,48,10.3,0.9,36.4,43.4,fastened,0,NONE,Rainy,Dry,night
1685,EXC001,OP002,2024-02-05 02:00:00,6619.1,2085,213.5,22.7,7.78,81,23,8.6,2.2,101.4,92.2,fastened,0,NONE,Windy,Wet,night
1686,EXC003,OP010,2024-02-05 02:30:00,8082.7,2282,197.3,96.4,6.91,82,61,13.9,15.6,45.2,50.5,fastened,0,P0562,Rainy,Muddy,night
1687,EXC003,OP009,2024-02-05 03:00:00,711.0,2368,228.8,99.2,7.92,48,47,0.4,11.7,105.5,52.0,fastened,1,NONE,Windy,Dry,night
1688,EXC003,OP005,2024-02-05 03:30:00,2153.3,1790,177.3,81.5,7.17,72,74,10.5,20.8,68.5,80.6,unfastened,0,NONE,Rainy,Dry,day
1689,EXC004,OP003,2024-02-05 04:00:00,5611.4,2304,303.5,47.9,3.29,71,79,17.1,2.3,34.5,58.7,fastened,0,NONE,Rainy,Muddy,day
1690,EXC004,OP009,2024-02-05 04:30:00,2145.6,1666,295.16918438104517,68.9,10.46,88,93,14.3,21.8,93.3,63.5,unfastened,1,NONE,Rainy,Dry,day
1691,EXC002,OP002,2024-02-05 05:00:00,1487.3,797,177.2,12.7,15.71,89,66,5.0,2.9,33.8,43.3,fastened,0,P0100,Windy,Dry,day
1692,EXC003,OP010,2024-02-05 05:30:00,3967.1,2059,301.1,92.5,17.9,26,109,16.5,0.7,80.2,93.8,fastened,1,NONE,Rainy,Muddy,night
1693,EXC001,OP010,2024-02-05 06:00:00,5177.3,764,274.5,26.1,2.55,64,119,3.6,19.8,93.8,97.8,fastened,1,NONE,Windy,Muddy,night
1694,EXC004,OP003,2024-02-05 06:30:00,10213.5,1147,149.7,73.1,7.7,42,85,9.8,11.1,67.0,61.4,fastened,0,NONE,Rainy,Muddy,night
